DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2017,4231.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2018,4579.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2019,5115.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2020,3236.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2021,4446.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Maldives,2022,5874.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2015,5722.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2016,4823.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2017,7924.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2018,8429.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2019,9936.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malawi,2020,10296.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2015,1091561.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2016,1004426.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2017,1056619.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2018,1064798.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2019,1165394.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2020,982355.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2021,1112770.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mexico,2022,1393127.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2015,271353.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2016,272651.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2017,282793.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2018,303934.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2019,326203.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2020,295771.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2021,316004.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Malaysia,2022,387077.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2015,15124.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2016,10885.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2017,11783.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2018,12696.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2019,13871.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2020,12290.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2021,13738.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Mozambique,2022,17533.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2015,10233.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2016,9751.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2017,11373.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2018,11619.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2019,11197.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2020,9218.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2021,10397.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Namibia,2022,11954.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2015,445367.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2016,366371.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2017,332555.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2018,357607.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2019,424377.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2020,376658.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2021,373789.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nigeria,2022,453966.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2015,11528.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2016,12021.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2017,12093.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2018,11027.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2019,11246.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2020,10987.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2021,11851.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nicaragua,2022,14916.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2015,699175.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2016,720175.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2017,750861.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2018,787273.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2019,829767.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2020,816463.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2021,891550.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Netherlands,2022,993820.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2015,349756.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2016,335396.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2017,356288.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2018,372657.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2019,365130.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2020,322823.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2021,425445.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Norway,2022,565021.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2015,21361.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2016,21950.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2017,26048.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2018,26737.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2019,30630.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2020,28787.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2021,31167.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Nepal,2022,37163.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2015,160325.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2016,170814.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2017,182880.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2018,179415.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2019,190066.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2020,186771.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2021,214423.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,New Zealand,2022,234102.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2015,48872928.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2016,51018778.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2017,52217816.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2018,52193994.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2019,57752853.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2020,55833917.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2021,59078180.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Organisation for Economic Co-operation and Development (OECD),2022,73769019.0,e
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2015,71208.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2016,68166.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2017,71224.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2018,77586.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2019,78651.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2020,66244.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2021,74008.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Oman,2022,106522.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2015,48753.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2016,52315.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2017,55061.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2018,54978.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2019,59834.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2020,47257.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2021,53779.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Panama,2022,68558.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2015,169942.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2016,172587.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2017,186149.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2018,187428.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2019,202348.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2020,174664.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2021,188915.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Peru,2022,229995.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2015,276001.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2016,287928.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2017,290605.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2018,293605.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2019,336601.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2020,317081.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2021,332949.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Philippines,2022,384343.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2015,267457.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2016,283302.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2017,298211.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2018,272772.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2019,260288.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2020,256027.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2021,288605.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Pakistan,2022,308727.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2015,432485.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2016,427658.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2017,469071.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2018,503951.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2019,538423.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2020,531827.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2021,583001.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Poland,2022,661712.3,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2015,12570.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2016,13899.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2017,14276.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2018,13744.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2019,15236.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2020,13581.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2021,15311.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Palestine*,2022,18200.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2015,179392.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2016,186380.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2017,195509.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2018,204997.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2019,214489.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2020,201032.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2021,216493.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Portugal,2022,243957.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2015,32510.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2016,32590.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2017,34556.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2018,34062.9,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2019,33876.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2020,30907.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2021,33810.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Paraguay,2022,39822.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2015,146364.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2016,137591.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2017,141683.8,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2018,155458.7,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2019,157551.6,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2020,125903.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2021,152114.5,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Qatar,2022,225814.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2015,160289.0,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2016,167497.1,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2017,186399.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2018,206201.2,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2019,224767.4,
ESTAT:NAIDA_10_GDP(1.0),10/01/25 11:00:00,Annual,"Current prices, million euro",Gross domestic product at market prices,Romania,2020,221075.5,
